,Network,Date,Time,Program,Length,Rating,Minute_In_Commercial,Total_Loss_perc
1258,DKN,5/16/16,10:09 PM,BLINDSPOT,59,1.646523765,0,4.483483137
1259,DKN,5/16/16,10:10 PM,BLINDSPOT,59,1.618210924,1,7.862527707
1260,DKN,5/16/16,10:11 PM,BLINDSPOT,59,1.518173522,1,2.711646035
1261,DKN,5/16/16,10:12 PM,BLINDSPOT,59,1.518440423,1,2.976438879
1262,DKN,5/16/16,10:13 PM,BLINDSPOT,59,1.508727914,1,3.422921816
1263,DKN,5/16/16,10:14 PM,BLINDSPOT,59,1.51343132,0,3.282587268
1264,DKN,5/16/16,10:15 PM,BLINDSPOT,59,1.515448556,0,4.103288889
1265,DKN,5/16/16,10:16 PM,BLINDSPOT,59,1.49122849,0,1.556023599
1266,DKN,5/16/16,10:17 PM,BLINDSPOT,59,1.511143344,0,3.381384717
1267,DKN,5/16/16,10:18 PM,BLINDSPOT,59,1.487108484,0,2.131930679
1268,DKN,5/16/16,10:19 PM,BLINDSPOT,59,1.482141757,1,5.853497977
1269,DKN,5/16/16,10:20 PM,BLINDSPOT,59,1.42986163,1,3.14768995
1270,DKN,5/16/16,10:21 PM,BLINDSPOT,59,1.426347918,1,3.361637176
1271,DKN,5/16/16,10:22 PM,BLINDSPOT,59,1.424079585,1,2.328019116
1272,DKN,5/16/16,10:23 PM,BLINDSPOT,59,1.442366982,0,2.571505624
1273,DKN,5/16/16,10:24 PM,BLINDSPOT,59,1.453921449,0,2.504882828
1274,DKN,5/16/16,10:25 PM,BLINDSPOT,59,1.4639173,0,3.263640738
1275,DKN,5/16/16,10:26 PM,BLINDSPOT,59,1.452067188,0,1.612438674
1276,DKN,5/16/16,10:27 PM,BLINDSPOT,59,1.46348041,0,2.094716454
1277,DKN,5/16/16,10:28 PM,BLINDSPOT,59,1.459511312,0,1.96920158
1278,DKN,5/16/16,10:29 PM,BLINDSPOT,59,1.454953688,0,2.207120961
1279,DKN,5/16/16,10:30 PM,BLINDSPOT,59,1.458323332,0,3.549243545
1280,DKN,5/16/16,10:31 PM,BLINDSPOT,59,1.423965553,1,3.716656071
1281,DKN,5/16/16,10:32 PM,BLINDSPOT,59,1.402716438,1,2.349560846
1282,DKN,5/16/16,10:33 PM,BLINDSPOT,59,1.39525825,0,2.123245989
1283,DKN,5/16/16,10:34 PM,BLINDSPOT,59,1.405568134,0,1.478465742
1284,DKN,5/16/16,10:35 PM,BLINDSPOT,59,1.446165885,0,2.105500154
1285,DKN,5/16/16,10:36 PM,BLINDSPOT,59,1.450112345,0,1.642594029
1286,DKN,5/16/16,10:37 PM,BLINDSPOT,59,1.454252196,0,2.361010223
1287,DKN,5/16/16,10:38 PM,BLINDSPOT,59,1.439788931,0,1.5471609
1288,DKN,5/16/16,10:39 PM,BLINDSPOT,59,1.43578051,0,1.496785041
1289,DKN,5/16/16,10:40 PM,BLINDSPOT,59,1.459776572,0,2.541894227
1290,DKN,5/16/16,10:41 PM,BLINDSPOT,59,1.442070044,1,5.653892856
1291,DKN,5/16/16,10:42 PM,BLINDSPOT,59,1.385084329,1,3.507900201
1292,DKN,5/16/16,10:43 PM,BLINDSPOT,59,1.373755073,1,2.46080726
1293,DKN,5/16/16,10:44 PM,BLINDSPOT,59,1.379645347,1,2.354128597
1294,DKN,5/16/16,10:45 PM,BLINDSPOT,59,1.389266037,0,1.66114623
1295,DKN,5/16/16,10:46 PM,BLINDSPOT,59,1.403712473,0,0.512955153
1296,DKN,5/16/16,10:47 PM,BLINDSPOT,59,1.42462727,0,1.536633476
1297,DKN,5/16/16,10:48 PM,BLINDSPOT,59,1.433318563,0,2.444173368
1298,DKN,5/16/16,10:49 PM,BLINDSPOT,59,1.438057961,0,2.720855368
1299,DKN,5/16/16,10:50 PM,BLINDSPOT,59,1.426559896,0,2.341167445
1300,DKN,5/16/16,10:51 PM,BLINDSPOT,59,1.411417276,0,3.692256199
1301,DKN,5/16/16,10:52 PM,BLINDSPOT,59,1.392593256,1,3.326098355
1302,DKN,5/16/16,10:53 PM,BLINDSPOT,59,1.371825424,1,2.555562906
1303,DKN,5/16/16,10:54 PM,BLINDSPOT,59,1.386595451,1,2.031390663
1304,DKN,5/16/16,10:55 PM,BLINDSPOT,59,1.405907014,0,1.274569951
1305,DKN,5/16/16,10:56 PM,BLINDSPOT,59,1.45016201,0,2.130524826
1306,DKN,5/16/16,10:57 PM,BLINDSPOT,59,1.473208059,0,1.052970362
1307,DKN,5/16/16,10:58 PM,BLINDSPOT,59,1.525110212,0,1.379600328
1308,DKN,5/16/16,10:59 PM,BLINDSPOT,59,1.586902571,0,0
1309,DKN,5/23/16,10:01 PM,BLINDSPOT,59,2.669922495,0,25.46340379
1310,DKN,5/23/16,10:02 PM,BLINDSPOT,59,2.007439752,0,10.06298743
1311,DKN,5/23/16,10:03 PM,BLINDSPOT,59,1.839261196,0,5.531410678
1312,DKN,5/23/16,10:04 PM,BLINDSPOT,59,1.76943153,0,5.549943604
1313,DKN,5/23/16,10:05 PM,BLINDSPOT,59,1.699328158,0,4.308519699
1314,DKN,5/23/16,10:06 PM,BLINDSPOT,59,1.640719401,0,2.794558966
1315,DKN,5/23/16,10:07 PM,BLINDSPOT,59,1.644284984,1,5.914055484
1316,DKN,5/23/16,10:08 PM,BLINDSPOT,59,1.573623194,1,4.277140254
1317,DKN,5/23/16,10:09 PM,BLINDSPOT,59,1.534892609,1,1.307745035
1318,DKN,5/23/16,10:10 PM,BLINDSPOT,59,1.560356864,1,3.278620919
1319,DKN,5/23/16,10:11 PM,BLINDSPOT,59,1.546171732,0,2.387057252
1320,DKN,5/23/16,10:12 PM,BLINDSPOT,59,1.546800373,0,2.153051704
1321,DKN,5/23/16,10:13 PM,BLINDSPOT,59,1.543779913,0,1.639452937
1322,DKN,5/23/16,10:14 PM,BLINDSPOT,59,1.547582125,0,2.843023161
1323,DKN,5/23/16,10:15 PM,BLINDSPOT,59,1.528877045,0,1.969919903
1324,DKN,5/23/16,10:16 PM,BLINDSPOT,59,1.52527184,0,2.907344966
1325,DKN,5/23/16,10:17 PM,BLINDSPOT,59,1.508788539,1,5.41010875
1326,DKN,5/23/16,10:18 PM,BLINDSPOT,59,1.441256886,1,2.102175481
1327,DKN,5/23/16,10:19 PM,BLINDSPOT,59,1.461234375,1,3.483913138
1328,DKN,5/23/16,10:20 PM,BLINDSPOT,59,1.447162077,1,3.175591213
1329,DKN,5/23/16,10:21 PM,BLINDSPOT,59,1.472959472,0,1.424128125
1330,DKN,5/23/16,10:22 PM,BLINDSPOT,59,1.478540613,0,2.794258458
1331,DKN,5/23/16,10:23 PM,BLINDSPOT,59,1.489323554,0,2.030212102
1332,DKN,5/23/16,10:24 PM,BLINDSPOT,59,1.484510285,0,1.591512818
1333,DKN,5/23/16,10:25 PM,BLINDSPOT,59,1.491889734,0,2.443820342
1334,DKN,5/23/16,10:26 PM,BLINDSPOT,59,1.462217271,0,2.606073672
1335,DKN,5/23/16,10:27 PM,BLINDSPOT,59,1.438938916,1,4.983611276
1336,DKN,5/23/16,10:28 PM,BLINDSPOT,59,1.381287222,1,3.423456468
1337,DKN,5/23/16,10:29 PM,BLINDSPOT,59,1.36892997,0,2.031517149
1338,DKN,5/23/16,10:30 PM,BLINDSPOT,59,1.379052475,0,3.293121871
1339,DKN,5/23/16,10:31 PM,BLINDSPOT,59,1.397776635,0,1.638283037
1340,DKN,5/23/16,10:32 PM,BLINDSPOT,59,1.403905762,0,2.248813251
1341,DKN,5/23/16,10:33 PM,BLINDSPOT,59,1.429430366,0,1.867085775
1342,DKN,5/23/16,10:34 PM,BLINDSPOT,59,1.442976878,0,2.653138395
1343,DKN,5/23/16,10:35 PM,BLINDSPOT,59,1.457879425,0,1.366863013
1344,DKN,5/23/16,10:36 PM,BLINDSPOT,59,1.468011572,0,1.2945276
1345,DKN,5/23/16,10:37 PM,BLINDSPOT,59,1.463637265,0,2.676336049
1346,DKN,5/23/16,10:38 PM,BLINDSPOT,59,1.453943073,0,1.623723343
1347,DKN,5/23/16,10:39 PM,BLINDSPOT,59,1.445805701,1,7.513940991
1348,DKN,5/23/16,10:40 PM,BLINDSPOT,59,1.341622146,1,3.23806891
1349,DKN,5/23/16,10:41 PM,BLINDSPOT,59,1.319082504,1,1.726812727
1350,DKN,5/23/16,10:42 PM,BLINDSPOT,59,1.336252551,1,2.286503022
1351,DKN,5/23/16,10:43 PM,BLINDSPOT,59,1.362869276,0,1.855811134
1352,DKN,5/23/16,10:44 PM,BLINDSPOT,59,1.389345286,0,2.180614192
1353,DKN,5/23/16,10:45 PM,BLINDSPOT,59,1.386414488,0,1.19295725
1354,DKN,5/23/16,10:46 PM,BLINDSPOT,59,1.389676952,0,1.414688598
1355,DKN,5/23/16,10:47 PM,BLINDSPOT,59,1.387362939,0,0.762047203
1356,DKN,5/23/16,10:48 PM,BLINDSPOT,59,1.399898261,0,1.812783037
1357,DKN,5/23/16,10:49 PM,BLINDSPOT,59,1.406114253,1,5.598510774
1358,DKN,5/23/16,10:50 PM,BLINDSPOT,59,1.344334511,1,3.886133253
1359,DKN,5/23/16,10:51 PM,BLINDSPOT,59,1.322491907,1,1.343670705
1360,DKN,5/23/16,10:52 PM,BLINDSPOT,59,1.376465956,1,1.540615131
1361,DKN,5/23/16,10:53 PM,BLINDSPOT,59,1.440755874,0,2.741918995
1362,DKN,5/23/16,10:54 PM,BLINDSPOT,59,1.449237827,0,2.177073774
1363,DKN,5/23/16,10:55 PM,BLINDSPOT,59,1.446222118,0,1.769702459
1364,DKN,5/23/16,10:56 PM,BLINDSPOT,59,1.461674917,0,1.098316583
1365,DKN,5/23/16,10:57 PM,BLINDSPOT,59,1.483707786,0,1.165549761
1366,DKN,5/23/16,10:58 PM,BLINDSPOT,59,1.521850035,1,2.52044562
1367,DKN,5/23/16,10:59 PM,BLINDSPOT,59,1.599027629,1,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
